QuickDAQ Data
1/1/0001 12:00:00 AM
Notes:,,
Sample Rate:,5000, Hz,
Measurement Type,Time Waveform,Time Waveform,Counter/Tach Freq Data,
Channel Name,DT9837-A(00).Ain 0,DT9837-A(00).Ain 1,DT9837-A(00).Tach 0,
X Axis Units,Sec,Sec,Sec,
Y Axis Units,g,deg,Hz,
Seconds,Real,Real,Real,
 1.2506000000, 0.9745902196,99.7420410594, 0.00000E+000,
 1.2508000000, 0.9681558651,99.7154356750, 0.00000E+000,
 1.2510000000, 0.9617215107,99.7342740036, 0.00000E+000,
 1.2512000000, 0.9675124297,99.8017744384, 0.00000E+000,
 1.2514000000, 0.9518555005,99.7510525605, 0.00000E+000,
 1.2516000000, 0.9621504676,99.7224303164, 0.00000E+000,
 1.2518000000, 0.9630083816,99.7334157654, 0.00000E+000,
 1.2520000000, 0.9471369739,99.7795889808, 0.00000E+000,
 1.2522000000, 0.9685848221,99.8040916815, 0.00000E+000,
 1.2524000000, 0.9612925537,99.7726372513, 0.00000E+000,
 1.2526000000, 0.9482093663,99.7477912553, 0.00000E+000,
 1.2528000000, 0.9533568499,99.7226448759, 0.00000E+000,
 1.2530000000, 0.9563595486,99.7467184576, 0.00000E+000,
 1.2532000000, 0.9576464195,99.8035767386, 0.00000E+000,
 1.2534000000, 0.9524989360,99.7958525948, 0.00000E+000,
 1.2536000000, 0.9520699790,99.8117300016, 0.00000E+000,
 1.2538000000, 0.9572174626,99.7861115912, 0.00000E+000,
 1.2540000000, 0.9655821233,99.7431567690, 0.00000E+000,
 1.2542000000, 0.9593622474,99.7379215160, 0.00000E+000,
 1.2544000000, 0.9544292423,99.7541422180, 0.00000E+000,
 1.2546000000, 0.9516410220,99.7280517766, 0.00000E+000,
 1.2548000000, 0.9546437208,99.7151352916, 0.00000E+000,
 1.2550000000, 0.9630083816,99.7578755542, 0.00000E+000,
 1.2552000000, 0.9580753765,99.7786020069, 0.00000E+000,
 1.2554000000, 0.9608635967,99.7424272665, 0.00000E+000,
 1.2556000000, 0.9608635967,99.7889866891, 0.00000E+000,
 1.2558000000, 0.9754481335,99.8057652460, 0.00000E+000,
 1.2560000000, 0.9677269082,99.7930633206, 0.00000E+000,
 1.2562000000, 0.9593622474,99.8059798056, 0.00000E+000,
 1.2564000000, 0.9552871562,99.7982127498, 0.00000E+000,
 1.2566000000, 0.9548581993,99.7858112078, 0.00000E+000,
 1.2568000000, 0.9687993006,99.7813054572, 0.00000E+000,
 1.2570000000, 0.9604346398,99.7333728535, 0.00000E+000,
 1.2572000000, 0.9606491183,99.7646985480, 0.00000E+000,
 1.2574000000, 0.9713730423,99.7761131161, 0.00000E+000,
 1.2576000000, 0.9494962372,99.7399812877, 0.00000E+000,
 1.2578000000, 0.9803811386,99.7504517938, 0.00000E+000,
 1.2580000000, 0.9735178272,99.7701054486, 0.00000E+000,
 1.2582000000, 0.9623649461,99.7613085070, 0.00000E+000,
 1.2584000000, 0.9664400373,99.7435429762, 0.00000E+000,
 1.2586000000, 0.9531423714,99.7577468185, 0.00000E+000,
 1.2588000000, 0.9640807740,99.7731521943, 0.00000E+000,
 1.2590000000, 0.9593622474,99.7665866720, 0.00000E+000,
 1.2592000000, 0.9606491183,99.7581330257, 0.00000E+000,
 1.2594000000, 0.9593622474,99.7525544774, 0.00000E+000,
 1.2596000000, 0.9672979512,99.7472763124, 0.00000E+000,
 1.2598000000, 0.9683703436,99.7430280333, 0.00000E+000,
 1.2600000000, 0.9507831081,99.7737958729, 0.00000E+000,
 1.2602000000, 0.9649386879,99.7310985222, 0.00000E+000,
 1.2604000000, 0.9795232246,99.7422556189, 0.00000E+000,
 1.2606000000, 0.9608635967,99.7696334176, 0.00000E+000,
 1.2608000000, 0.9617215107,99.7272793622, 0.00000E+000,
 1.2610000000, 0.9608635967,99.7404104068, 0.00000E+000,
 1.2612000000, 0.9634373385,99.7581759376, 0.00000E+000,
 1.2614000000, 0.9623649461,99.7473192243, 0.00000E+000,
 1.2616000000, 0.9522844575,99.7632395430, 0.00000E+000,
 1.2618000000, 0.9743757411,99.7852962649, 0.00000E+000,
 1.2620000000, 0.9670834727,99.7904456941, 0.00000E+000,
 1.2622000000, 0.9696572145,99.7778295925, 0.00000E+000,
 1.2624000000, 0.9739467841,99.7379644279, 0.00000E+000,
 1.2626000000, 0.9741612626,99.7916043157, 0.00000E+000,
 1.2628000000, 0.9600056828,99.7814341929, 0.00000E+000,
 1.2630000000, 0.9458501030,99.7638832217, 0.00000E+000,
 1.2632000000, 0.9876734069,99.7570602279, 0.00000E+000,
 1.2634000000, 0.9730888702,99.7706633035, 0.00000E+000,
 1.2636000000, 0.9608635967,99.7592058234, 0.00000E+000,
 1.2638000000, 0.9718019993,99.7672732626, 0.00000E+000,
 1.2640000000, 0.9617215107,99.7661146410, 0.00000E+000,
 1.2642000000, 0.9623649461,99.7933207921, 0.00000E+000,
 1.2644000000, 0.9694427360,99.7970970402, 0.00000E+000,
 1.2646000000, 0.9677269082,99.8008303764, 0.00000E+000,
 1.2648000000, 0.9799521816,99.7862832388, 0.00000E+000,
 1.2650000000, 0.9771639613,99.7322571438, 0.00000E+000,
 1.2652000000, 0.9703006499,99.7283521600, 0.00000E+000,
 1.2654000000, 0.9627939031,99.7616088904, 0.00000E+000,
 1.2656000000, 0.9745902196,99.8010878478, 0.00000E+000,
 1.2658000000, 0.9703006499,99.7565881969, 0.00000E+000,
 1.2660000000, 0.9634373385,99.7560732540, 0.00000E+000,
 1.2662000000, 0.9726599132,99.7590770877, 0.00000E+000,
 1.2664000000, 0.9754481335,99.7842234671, 0.00000E+000,
 1.2666000000, 0.9692282575,99.7784303592, 0.00000E+000,
 1.2668000000, 0.9709440854,99.7875705961, 0.00000E+000,
 1.2670000000, 0.9720164778,99.7877851557, 0.00000E+000,
 1.2672000000, 0.9552871562,99.7908748132, 0.00000E+000,
 1.2674000000, 0.9700861714,99.8023322932, 0.00000E+000,
 1.2676000000, 0.9745902196,99.7805330428, 0.00000E+000,
 1.2678000000, 0.9763060474,99.7820349597, 0.00000E+000,
 1.2680000000, 0.9799521816,99.7311414342, 0.00000E+000,
 1.2682000000, 0.9831693588,99.7748257588, 0.00000E+000,
 1.2684000000, 0.9786653107,99.8069667795, 0.00000E+000,
 1.2686000000, 0.9992552449,99.7662004648, 0.00000E+000,
 1.2688000000, 0.9687993006,99.7345743870, 0.00000E+000,
 1.2690000000, 0.9703006499,99.7406249663, 0.00000E+000,
 1.2692000000, 0.9763060474,99.7310126984, 0.00000E+000,
 1.2694000000, 0.9679413866,99.7501084985, 0.00000E+000,
 1.2696000000, 0.9707296069,99.7167230323, 0.00000E+000,
 1.2698000000, 0.9677269082,99.7301973721, 0.00000E+000,
 1.2700000000, 0.9825259234,99.7194693946, 0.00000E+000,
 1.2702000000, 0.9758770904,99.7577468185, 0.00000E+000,
 1.2704000000, 0.9825259234,99.7498939389, 0.00000E+000,
 1.2706000000, 0.9829548803,99.7304977555, 0.00000E+000,
 1.2708000000, 0.9642952525,99.7499797627, 0.00000E+000,
 1.2710000000, 0.9773784398,99.7839659956, 0.00000E+000,
 1.2712000000, 0.9653676449,99.8126311517, 0.00000E+000,
 1.2714000000, 0.9743757411,99.7896732797, 0.00000E+000,
 1.2716000000, 0.9713730423,99.7999721382, 0.00000E+000,
 1.2718000000, 0.9741612626,99.7661146410, 0.00000E+000,
 1.2720000000, 0.9752336550,99.7741820801, 0.00000E+000,
 1.2722000000, 0.9550726777,99.7538847466, 0.00000E+000,
 1.2724000000, 0.9752336550,99.7477912553, 0.00000E+000,
 1.2726000000, 0.9685848221,99.7525544774, 0.00000E+000,
 1.2728000000, 0.9810245740,99.7262065645, 0.00000E+000,
 1.2730000000, 0.9863865360,99.7359475681, 0.00000E+000,
 1.2732000000, 0.9775929183,99.7398954638, 0.00000E+000,
 1.2734000000, 0.9657966018,99.7504517938, 0.00000E+000,
 1.2736000000, 0.9591477689,99.7280946885, 0.00000E+000,
 1.2738000000, 0.9662255588,99.7674449102, 0.00000E+000,
 1.2740000000, 0.9724454347,99.7621238333, 0.00000E+000,
 1.2742000000, 0.9866010145,99.7709207749, 0.00000E+000,
 1.2744000000, 0.9752336550,99.8007445525, 0.00000E+000,
 1.2746000000, 0.9850996651,99.8114296182, 0.00000E+000,
 1.2748000000, 0.9728743917,99.7989422523, 0.00000E+000,
 1.2750000000, 0.9696572145,99.8026326766, 0.00000E+000,
 1.2752000000, 0.9850996651,99.7701912725, 0.00000E+000,
 1.2754000000, 0.9786653107,99.7564165493, 0.00000E+000,
 1.2756000000, 0.9733033487,99.7602786212, 0.00000E+000,
 1.2758000000, 0.9866010145,99.7424701785, 0.00000E+000,
 1.2760000000, 0.9788797892,99.7211858710, 0.00000E+000,
 1.2762000000, 0.9842417512,99.7201559851, 0.00000E+000,
 1.2764000000, 0.9681558651,99.7573176994, 0.00000E+000,
 1.2766000000, 0.9926064120,99.7519107987, 0.00000E+000,
 1.2768000000, 0.9911050626,99.7679169412, 0.00000E+000,
 1.2770000000, 0.9649386879,99.8059368937, 0.00000E+000,
 1.2772000000, 0.9739467841,99.7807476024, 0.00000E+000,
 1.2774000000, 0.9786653107,99.7593345592, 0.00000E+000,
 1.2776000000, 0.9664400373,99.7452594526, 0.00000E+000,
 1.2778000000, 0.9760915689,99.7241467928, 0.00000E+000,
 1.2780000000, 0.9703006499,99.7212287829, 0.00000E+000,
 1.2782000000, 0.9754481335,99.7543138657, 0.00000E+000,
 1.2784000000, 0.9827404019,99.7864548864, 0.00000E+000,
 1.2786000000, 0.9750191765,99.7991568119, 0.00000E+000,
 1.2788000000, 0.9700861714,99.7685177080, 0.00000E+000,
 1.2790000000, 0.9653676449,99.7480487268, 0.00000E+000,
 1.2792000000, 0.9692282575,99.7434571524, 0.00000E+000,
 1.2794000000, 0.9728743917,99.7648701956, 0.00000E+000,
 1.2796000000, 0.9911050626,99.7795460689, 0.00000E+000,
 1.2798000000, 0.9855286221,99.8089407274, 0.00000E+000,
 1.2800000000, 0.9780218753,99.7754694374, 0.00000E+000,
 1.2802000000, 0.9585043335,99.7450019812, 0.00000E+000,
 1.2804000000, 0.9627939031,99.7264211240, 0.00000E+000,
 1.2806000000, 0.9730888702,99.7374494850, 0.00000E+000,
 1.2808000000, 0.9803811386,99.7523399178, 0.00000E+000,
 1.2810000000, 0.9842417512,99.7824640788, 0.00000E+000,
 1.2812000000, 0.9743757411,99.8056365103, 0.00000E+000,
 1.2814000000, 0.9820969664,99.7551291920, 0.00000E+000,
 1.2816000000, 0.9866010145,99.7524257416, 0.00000E+000,
 1.2818000000, 0.9881023639,99.7284808957, 0.00000E+000,
 1.2820000000, 0.9928208905,99.7165084728, 0.00000E+000,
 1.2822000000, 0.9788797892,99.7404533187, 0.00000E+000,
 1.2824000000, 0.9782363537,99.7620809214, 0.00000E+000,
 1.2826000000, 0.9799521816,99.7634970145, 0.00000E+000,
 1.2828000000, 0.9703006499,99.7634111906, 0.00000E+000,
 1.2830000000, 0.9820969664,99.7690326509, 0.00000E+000,
 1.2832000000, 0.9754481335,99.7904027822, 0.00000E+000,
 1.2834000000, 0.9715875208,99.8083399606, 0.00000E+000,
 1.2836000000, 0.9690137790,99.7970970402, 0.00000E+000,
 1.2838000000, 0.9790942677,99.8005299930, 0.00000E+000,
 1.2840000000, 0.9767350044,99.7970541283, 0.00000E+000,
 1.2842000000, 0.9657966018,99.7902740464, 0.00000E+000,
 1.2844000000, 0.9696572145,99.7593345592, 0.00000E+000,
 1.2846000000, 0.9739467841,99.7776579448, 0.00000E+000,
 1.2848000000, 0.9666545157,99.7741820801, 0.00000E+000,
 1.2850000000, 0.9805956170,99.7689468271, 0.00000E+000,
 1.2852000000, 0.9855286221,99.7570602279, 0.00000E+000,
 1.2854000000, 0.9949656753,99.7017467757, 0.00000E+000,
 1.2856000000, 0.9825259234,99.7471046648, 0.00000E+000,
 1.2858000000, 0.9878878854,99.7435429762, 0.00000E+000,
 1.2860000000, 0.9994697234,99.7503230580, 0.00000E+000,
 1.2862000000, 0.9728743917,99.7363337753, 0.00000E+000,
 1.2864000000, 0.9913195411,99.7637115740, 0.00000E+000,
 1.2866000000, 0.9700861714,99.7628104239, 0.00000E+000,
 1.2868000000, 0.9846707082,99.7471475767, 0.00000E+000,
 1.2870000000, 0.9842417512,99.7591199996, 0.00000E+000,
 1.2872000000, 0.9793087461,99.7633682787, 0.00000E+000,
 1.2874000000, 0.9827404019,99.7412257331, 0.00000E+000,
 1.2876000000, 0.9767350044,99.7628962477, 0.00000E+000,
 1.2878000000, 0.9840272727,99.7899736631, 0.00000E+000,
 1.2880000000, 0.9904616272,99.7958525948, 0.00000E+000,
 1.2882000000, 0.9808100955,99.8019889979, 0.00000E+000,
 1.2884000000, 0.9703006499,99.7669728792, 0.00000E+000,
 1.2886000000, 0.9722309563,99.7805330428, 0.00000E+000,
 1.2888000000, 0.9797377031,99.8008303764, 0.00000E+000,
 1.2890000000, 0.9758770904,99.7934066159, 0.00000E+000,
 1.2892000000, 0.9911050626,99.8049070078, 0.00000E+000,
 1.2894000000, 0.9720164778,99.8100993490, 0.00000E+000,
 1.2896000000, 0.9713730423,99.7754265255, 0.00000E+000,
 1.2898000000, 0.9786653107,99.7554724873, 0.00000E+000,
 1.2900000000, 0.9842417512,99.7464609861, 0.00000E+000,
 1.2902000000, 0.9857431006,99.7531981560, 0.00000E+000,
 1.2904000000, 0.9775929183,99.7732380181, 0.00000E+000,
 1.2906000000, 0.9872444500,99.7492502603, 0.00000E+000,
 1.2908000000, 0.9784508322,99.7127322247, 0.00000E+000,
 1.2910000000, 0.9889602778,99.7080977384, 0.00000E+000,
 1.2912000000, 0.9934643259,99.7175812705, 0.00000E+000,
 1.2914000000, 0.9949656753,99.7156073227, 0.00000E+000,
 1.2916000000, 0.9913195411,99.7256487096, 0.00000E+000,
 1.2918000000, 0.9962525462,99.7144916130, 0.00000E+000,
 1.2920000000, 0.9964670247,99.7332012058, 0.00000E+000,
 1.2922000000, 0.9816680094,99.7420410594, 0.00000E+000,
 1.2924000000, 0.9788797892,99.7466755457, 0.00000E+000,
 1.2926000000, 0.9829548803,99.7553008396, 0.00000E+000,
 1.2928000000, 0.9868154930,99.7445728621, 0.00000E+000,
 1.2930000000, 0.9917484981,99.7662862886, 0.00000E+000,
 1.2932000000, 0.9788797892,99.7742679039, 0.00000E+000,
 1.2934000000, 0.9878878854,99.7758985565, 0.00000E+000,
 1.2936000000, 1.0037592930,99.7896303678, 0.00000E+000,
 1.2938000000, 0.9992552449,99.8029759719, 0.00000E+000,
 1.2940000000, 0.9975394171,99.7839659956, 0.00000E+000,
 1.2942000000, 0.9887457993,99.7846525862, 0.00000E+000,
 1.2944000000, 0.9825259234,99.7314418175, 0.00000E+000,
 1.2946000000, 0.9846707082,99.7613514190, 0.00000E+000,
 1.2948000000, 1.0026869006,99.7515675034, 0.00000E+000,
 1.2950000000, 0.9971104601,99.7568027565, 0.00000E+000,
 1.2952000000, 0.9893892348,99.7146632606, 0.00000E+000,
 1.2954000000, 0.9737323056,99.7842663790, 0.00000E+000,
 1.2956000000, 0.9767350044,99.7566311088, 0.00000E+000,
 1.2958000000, 0.9567885056,99.7400671115, 0.00000E+000,
 1.2960000000, 0.9634373385,99.7899736631, 0.00000E+000,
 1.2962000000, 0.9587188119,99.7742679039, 0.00000E+000,
 1.2964000000, 0.9797377031,99.7336732369, 0.00000E+000,
 1.2966000000, 0.9765205259,99.7433284167, 0.00000E+000,
 1.2968000000, 0.9696572145,99.7895445440, 0.00000E+000,
 1.2970000000, 0.9810245740,99.7427705618, 0.00000E+000,
 1.2972000000, 0.9713730423,99.7731521943, 0.00000E+000,
 1.2974000000, 0.9769494829,99.7713069821, 0.00000E+000,
 1.2976000000, 0.9728743917,99.7308410508, 0.00000E+000,
 1.2978000000, 0.9610780752,99.7492502603, 0.00000E+000,
 1.2980000000, 0.9703006499,99.7892870725, 0.00000E+000,
 1.2982000000, 0.9668689942,99.8089407274, 0.00000E+000,
 1.2984000000, 0.9812390525,99.7910035489, 0.00000E+000,
 1.2986000000, 0.9853141436,99.8085545202, 0.00000E+000,
 1.2988000000, 0.9936788044,99.7629391596, 0.00000E+000,
 1.2990000000, 0.9938932829,99.7972257759, 0.00000E+000,
 1.2992000000, 0.9904616272,99.7553008396, 0.00000E+000,
 1.2994000000, 0.9816680094,99.7631108073, 0.00000E+000,
 1.2996000000, 0.9878878854,99.7334157654, 0.00000E+000,
 1.2998000000, 0.9707296069,99.7402816710, 0.00000E+000,
 1.3000000000, 0.9870299715,99.7673590864, 0.00000E+000,
 1.3002000000, 0.9782363537,99.7476625196, 0.00000E+000,
 1.3004000000, 0.9803811386,99.7728947228, 0.00000E+000,
 1.3006000000, 0.9831693588,99.7810050738, 0.00000E+000,
 1.3008000000, 0.9949656753,99.7303261079, 0.00000E+000,
 1.3010000000, 0.9782363537,99.7301544602, 0.00000E+000,
 1.3012000000, 0.9778073968,99.7875705961, 0.00000E+000,
 1.3014000000, 0.9748046980,99.7519537106, 0.00000E+000,
 1.3016000000, 0.9838127943,99.7643981646, 0.00000E+000,
 1.3018000000, 0.9844562297,99.7315705533, 0.00000E+000,
 1.3020000000, 0.9703006499,99.7859828554, 0.00000E+000,
 1.3022000000, 0.9990407664,99.7702770963, 0.00000E+000,
 1.3024000000, 0.9752336550,99.7422985308, 0.00000E+000,
 1.3026000000, 0.9737323056,99.7919046990, 0.00000E+000,
 1.3028000000, 0.9720164778,99.7932778802, 0.00000E+000,
 1.3030000000, 0.9752336550,99.7958955067, 0.00000E+000,
 1.3032000000, 0.9698716930,99.7647414599, 0.00000E+000,
 1.3034000000, 1.0071909487,99.8029330600, 0.00000E+000,
 1.3036000000, 0.9870299715,99.8176518452, 0.00000E+000,
 1.3038000000, 1.0037592930,99.7940073826, 0.00000E+000,
 1.3040000000, 0.9857431006,99.7865407103, 0.00000E+000,
 1.3042000000, 0.9848851867,99.7531981560, 0.00000E+000,
 1.3044000000, 0.9805956170,99.7326862629, 0.00000E+000,
 1.3046000000, 1.0024724221,99.7557299587, 0.00000E+000,
 1.3048000000, 0.9844562297,99.7243613523, 0.00000E+000,
 1.3050000000, 0.9855286221,99.7470188409, 0.00000E+000,
 1.3052000000, 0.9908905841,99.7671874387, 0.00000E+000,
 1.3054000000, 0.9962525462,99.7831935813, 0.00000E+000,
 1.3056000000, 0.9846707082,99.8045208006, 0.00000E+000,
 1.3058000000, 0.9795232246,99.8052503031, 0.00000E+000,
 1.3060000000, 0.9878878854,99.7722939561, 0.00000E+000,
 1.3062000000, 0.9810245740,99.7624242167, 0.00000E+000,
 1.3064000000, 0.9930353690,99.7665437601, 0.00000E+000,
 1.3066000000, 0.9831693588,99.7271935384, 0.00000E+000,
 1.3068000000, 0.9981828525,99.7072824121, 0.00000E+000,
 1.3070000000, 0.9900326702,99.7143628773, 0.00000E+000,
 1.3072000000, 1.0031158576,99.7437575358, 0.00000E+000,
 1.3074000000, 0.9814535310,99.7355613609, 0.00000E+000,
 1.3076000000, 0.9805956170,99.7702770963, 0.00000E+000,
 1.3078000000, 0.9698716930,99.7907031655, 0.00000E+000,
 1.3080000000, 0.9743757411,99.7539705704, 0.00000E+000,
 1.3082000000, 0.9958235892,99.7488211412, 0.00000E+000,
 1.3084000000, 0.9660110803,99.7488640531, 0.00000E+000,
 1.3086000000, 0.9889602778,99.7254341501, 0.00000E+000,
 1.3088000000, 0.9941077614,99.7436288000, 0.00000E+000,
 1.3090000000, 0.9763060474,99.7909606370, 0.00000E+000,
 1.3092000000, 0.9971104601,99.8034480029, 0.00000E+000,
 1.3094000000, 0.9911050626,99.7897161916, 0.00000E+000,
 1.3096000000, 0.9941077614,99.7894587201, 0.00000E+000,
 1.3098000000, 1.0014000297,99.7382648113, 0.00000E+000,
 1.3100000000, 1.0026869006,99.7033345163, 0.00000E+000,
 1.3102000000, 0.9859575791,99.7209713114, 0.00000E+000,
 1.3104000000, 1.0026869006,99.7456027479, 0.00000E+000,
 1.3106000000, 1.0048316854,99.7578326423, 0.00000E+000,
 1.3108000000, 0.9887457993,99.7998434024, 0.00000E+000,
 1.3110000000, 1.0020434652,99.7892870725, 0.00000E+000,
 1.3112000000, 0.9896037133,99.7669728792, 0.00000E+000,
 1.3114000000, 0.9887457993,99.7807046905, 0.00000E+000,
 1.3116000000, 0.9842417512,99.7230310831, 0.00000E+000,
 1.3118000000, 0.9816680094,99.7289529267, 0.00000E+000,
 1.3120000000, 0.9887457993,99.7217437258, 0.00000E+000,
 1.3122000000, 0.9971104601,99.7693330343, 0.00000E+000,
 1.3124000000, 0.9844562297,99.7305835793, 0.00000E+000,
 1.3126000000, 0.9829548803,99.7641406931, 0.00000E+000,
 1.3128000000, 0.9572174626,99.8064947485, 0.00000E+000,
 1.3130000000, 0.9876734069,99.7892870725, 0.00000E+000,
 1.3132000000, 0.9896037133,99.7731092824, 0.00000E+000,
 1.3134000000, 0.9915340196,99.7786878307, 0.00000E+000,
 1.3136000000, 0.9868154930,99.7791598617, 0.00000E+000,
 1.3138000000, 0.9679413866,99.7400671115, 0.00000E+000,
 1.3140000000, 0.9919629766,99.7279659528, 0.00000E+000,
 1.3142000000, 0.9977538956,99.7144487011, 0.00000E+000,
 1.3144000000, 0.9619359892,99.7388226661, 0.00000E+000,
 1.3146000000, 0.9949656753,99.7628104239, 0.00000E+000,
 1.3148000000, 0.9857431006,99.7813912810, 0.00000E+000,
 1.3150000000, 0.9872444500,99.7850387934, 0.00000E+000,
 1.3152000000, 0.9943222398,99.7985989570, 0.00000E+000,
 1.3154000000, 0.9900326702,99.8036625624, 0.00000E+000,
 1.3156000000, 0.9900326702,99.7855537363, 0.00000E+000,
 1.3158000000, 0.9797377031,99.7741391682, 0.00000E+000,
 1.3160000000, 0.9956091107,99.7784303592, 0.00000E+000,
 1.3162000000, 0.9769494829,99.7837943480, 0.00000E+000,
 1.3164000000, 0.9799521816,99.8037912982, 0.00000E+000,
 1.3166000000, 0.9876734069,99.7810908977, 0.00000E+000,
 1.3168000000, 1.0024724221,99.7579613780, 0.00000E+000,
 1.3170000000, 0.9870299715,99.7933637040, 0.00000E+000,
 1.3172000000, 0.9754481335,99.7784732711, 0.00000E+000,
 1.3174000000, 0.9941077614,99.8023322932, 0.00000E+000,
 1.3176000000, 0.9934643259,99.8066234842, 0.00000E+000,
 1.3178000000, 0.9857431006,99.8016027907, 0.00000E+000,
 1.3180000000, 0.9881023639,99.7970970402, 0.00000E+000,
 1.3182000000, 1.0082633411,99.7903598703, 0.00000E+000,
 1.3184000000, 0.9893892348,99.7577039066, 0.00000E+000,
 1.3186000000, 0.9801666601,99.7565881969, 0.00000E+000,
 1.3188000000, 0.9866010145,99.7514816796, 0.00000E+000,
 1.3190000000, 0.9795232246,99.7694617700, 0.00000E+000,
 1.3192000000, 0.9878878854,99.7494648198, 0.00000E+000,
 1.3194000000, 0.9775929183,99.7390801375, 0.00000E+000,
 1.3196000000, 0.9902471487,99.7274510099, 0.00000E+000,
 1.3198000000, 0.9833838373,99.7225161402, 0.00000E+000,
 1.3200000000, 0.9949656753,99.7218295496, 0.00000E+000,
 1.3202000000, 0.9866010145,99.7399383758, 0.00000E+000,
 1.3204000000, 0.9859575791,99.7385222827, 0.00000E+000,
 1.3206000000, 0.9971104601,99.7546142490, 0.00000E+000,
 1.3208000000, 0.9908905841,99.7561590778, 0.00000E+000,
 1.3210000000, 0.9906761057,99.7764564114, 0.00000E+000,
 1.3212000000, 0.9947511968,99.7701483605, 0.00000E+000,
 1.3214000000, 1.0020434652,99.7920334348, 0.00000E+000,
 1.3216000000, 0.9983973310,99.8077821058, 0.00000E+000,
 1.3218000000, 1.0097646905,99.7881713628, 0.00000E+000,
 1.3220000000, 1.0106226044,99.7680027650, 0.00000E+000,
 1.3222000000, 0.9971104601,99.7722510441, 0.00000E+000,
 1.3224000000, 1.0035448145,99.7402816710, 0.00000E+000,
 1.3226000000, 0.9964670247,99.7507521771, 0.00000E+000,
 1.3228000000, 0.9971104601,99.7543567776, 0.00000E+000,
 1.3230000000, 1.0018289867,99.7453881883, 0.00000E+000,
 1.3232000000, 1.0014000297,99.7380073398, 0.00000E+000,
 1.3234000000, 0.9932498474,99.7122172817, 0.00000E+000,
 1.3236000000, 0.9943222398,99.7249621191, 0.00000E+000,
 1.3238000000, 0.9923919335,99.7499797627, 0.00000E+000,
 1.3240000000, 0.9981828525,99.7510954724, 0.00000E+000,
 1.3242000000, 0.9962525462,99.7523828297, 0.00000E+000,
 1.3244000000, 0.9896037133,99.7274510099, 0.00000E+000,
 1.3246000000, 0.9960380677,99.7545284252, 0.00000E+000,
 1.3248000000, 1.0071909487,99.7611368594, 0.00000E+000,
 1.3250000000, 1.0106226044,99.7879568033, 0.00000E+000,
 1.3252000000, 1.0097646905,99.7970112163, 0.00000E+000,
 1.3254000000, 1.0031158576,99.7953376519, 0.00000E+000,
 1.3256000000, 1.0063330348,99.7661146410, 0.00000E+000,
 1.3258000000, 0.9810245740,99.7522540940, 0.00000E+000,
 1.3260000000, 1.0106226044,99.7271077146, 0.00000E+000,
 1.3262000000, 1.0059040778,99.7278372171, 0.00000E+000,
 1.3264000000, 0.9990407664,99.7751261421, 0.00000E+000,
 1.3266000000, 1.0033303361,99.7943077660, 0.00000E+000,
 1.3268000000, 1.0011855513,99.8115583539, 0.00000E+000,
 1.3270000000, 0.9906761057,99.7636257502, 0.00000E+000,
 1.3272000000, 0.9866010145,99.7656855219, 0.00000E+000,
 1.3274000000, 0.9962525462,99.7304548436, 0.00000E+000,
 1.3276000000, 1.0054751209,99.7349176823, 0.00000E+000,
 1.3278000000, 0.9962525462,99.7447015978, 0.00000E+000,
 1.3280000000, 0.9960380677,99.7609652118, 0.00000E+000,
 1.3282000000, 0.9979683740,99.7823782550, 0.00000E+000,
 1.3284000000, 0.9990407664,99.7837514361, 0.00000E+000,
 1.3286000000, 1.0127673893,99.7700196248, 0.00000E+000,
 1.3288000000, 0.9904616272,99.7418694117, 0.00000E+000,
 1.3290000000, 0.9973249386,99.6956103725, 0.00000E+000,
 1.3292000000, 0.9889602778,99.7507092652, 0.00000E+000,
 1.3294000000, 1.0061185563,99.7381789874, 0.00000E+000,
 1.3296000000, 0.9979683740,99.7569314922, 0.00000E+000,
 1.3298000000, 1.0091212551,99.7928058491, 0.00000E+000,
 1.3300000000, 1.0061185563,99.8022893813, 0.00000E+000,
 1.3302000000, 1.0035448145,99.7752548779, 0.00000E+000,
 1.3304000000, 1.0086922981,99.7780870639, 0.00000E+000,
 1.3306000000, 1.0134108247,99.7251337667, 0.00000E+000,
 1.3308000000, 1.0056895994,99.7481774625, 0.00000E+000,
 1.3310000000, 1.0104081260,99.7540563942, 0.00000E+000,
 1.3312000000, 1.0142687386,99.7225161402, 0.00000E+000,
 1.3314000000, 1.0014000297,99.7749115826, 0.00000E+000,
 1.3316000000, 0.9983973310,99.7441866549, 0.00000E+000,
 1.3318000000, 1.0061185563,99.7401100234, 0.00000E+000,
 1.3320000000, 1.0069764703,99.7429422095, 0.00000E+000,
 1.3322000000, 1.0129818677,99.7702341844, 0.00000E+000,
 1.3324000000, 0.9951801538,99.7708778630, 0.00000E+000,
 1.3326000000, 1.0020434652,99.7556441349, 0.00000E+000,
 1.3328000000, 1.0196307007,99.7523399178, 0.00000E+000,
 1.3330000000, 1.0226333994,99.7473621362, 0.00000E+000,
 1.3332000000, 1.0041882500,99.7919476109, 0.00000E+000,
 1.3334000000, 1.0260650551,99.7447874216, 0.00000E+000,
 1.3336000000, 1.0211320500,99.7646127241, 0.00000E+000,
 1.3338000000, 1.0247781842,99.7471475767, 0.00000E+000,
 1.3340000000, 1.0151266525,99.7494219079, 0.00000E+000,
